idRutas;Nombre_Ruta;Destino;Posicion;Nombre_Parada;Tipo_Servicio;Estación
170;6-sep;Arborizadora Alta - Portal Tunal;5410;6-9_P12_SU;ALIMENTADOR;
170;6-sep;Arborizadora Alta - Portal Tunal;5763;6-9_P13_SU;ALIMENTADOR;
170;6-sep;Arborizadora Alta - Portal Tunal;6283;6-9_P14_SU;ALIMENTADOR;
170;6-sep;Arborizadora Alta - Portal Tunal;6594;6-9_P15_SU;ALIMENTADOR;
170;6-sep;Arborizadora Alta - Portal Tunal;6977;6-9_P16_SU;ALIMENTADOR;
170;6-sep;Arborizadora Alta - Portal Tunal;7291;6-9_P17_SU;ALIMENTADOR;
170;6-sep;Arborizadora Alta - Portal Tunal;7707;190A11_SU;ALIMENTADOR;
170;6-sep;Arborizadora Alta - Portal Tunal;8211;6-9_P19_SU;ALIMENTADOR;
170;6-sep;Arborizadora Alta - Portal Tunal;8517;415A11_SU;ALIMENTADOR;
170;6-sep;Arborizadora Alta - Portal Tunal;8852;6-9_P21_SU;ALIMENTADOR;
170;6-sep;Arborizadora Alta - Portal Tunal;9199;6-9_P22_SU;ALIMENTADOR;
170;6-sep;Arborizadora Alta - Portal Tunal;10438;Alimentacion Plataforma 2;ALIMENTADOR;
170;6-sep;Arborizadora Alta - Portal Tunal;10486;6-9_Arborizadora Alta;ALIMENTADOR;
171;2-nov;Andalucia - Portal Norte;0;MUELLE_3;ALIMENTADOR;
171;2-nov;Andalucia - Portal Norte;2532;439B01;ALIMENTADOR;
171;2-nov;Andalucia - Portal Norte;3052;329A01;ALIMENTADOR;
171;2-nov;Andalucia - Portal Norte;3530;148A01_CE;ALIMENTADOR;
171;2-nov;Andalucia - Portal Norte;5329;MUELLE_3;ALIMENTADOR;
172;1-ene;Alamos - Portal 80;0;PORTAL80_1;ALIMENTADOR;
172;1-ene;Alamos - Portal 80;899;252A04;ALIMENTADOR;
172;1-ene;Alamos - Portal 80;1204;233A04;ALIMENTADOR;
172;1-ene;Alamos - Portal 80;1532;203A04;ALIMENTADOR;
172;1-ene;Alamos - Portal 80;2831;385A05;ALIMENTADOR;
172;1-ene;Alamos - Portal 80;3005;384A05;ALIMENTADOR;
172;1-ene;Alamos - Portal 80;3556;311A04;ALIMENTADOR;
172;1-ene;Alamos - Portal 80;3944;312A04;ALIMENTADOR;
172;1-ene;Alamos - Portal 80;5121;PORTAL80_1;ALIMENTADOR;
173;1-sep;Villas del Dorado - Portal 80;0;PORTAL80_9;ALIMENTADOR;
173;1-sep;Villas del Dorado - Portal 80;2492;311A05;ALIMENTADOR;
173;1-sep;Villas del Dorado - Portal 80;2730;262A05;ALIMENTADOR;
173;1-sep;Villas del Dorado - Portal 80;2967;261A05;ALIMENTADOR;
173;1-sep;Villas del Dorado - Portal 80;3262;332A05;ALIMENTADOR;
173;1-sep;Villas del Dorado - Portal 80;3455;040A05;ALIMENTADOR;
173;1-sep;Villas del Dorado - Portal 80;3878;323A04;ALIMENTADOR;
173;1-sep;Villas del Dorado - Portal 80;4680;032A04;ALIMENTADOR;
173;1-sep;Villas del Dorado - Portal 80;6243;PORTAL80_9;ALIMENTADOR;
174;10-ene;Av. Bosa - Portal Sur;0;44206;ALIMENTADOR;
174;10-ene;Av. Bosa - Portal Sur;1154;109B09_ET CL 59 SUR KR 77 K;ALIMENTADOR;
174;10-ene;Av. Bosa - Portal Sur;1554;012A09_ET CL 59 KR - 78 B;ALIMENTADOR;
174;10-ene;Av. Bosa - Portal Sur;2020;010A09_ET CL 59 SUR - KR 78 L;ALIMENTADOR;
174;10-ene;Av. Bosa - Portal Sur;2567;238A09_ET CL 60 SUR - KR 80 D;ALIMENTADOR;
174;10-ene;Av. Bosa - Portal Sur;2978;608A09_ET KR 80 K - CL 61 SUR;ALIMENTADOR;
174;10-ene;Av. Bosa - Portal Sur;3474;606A09;ALIMENTADOR;
174;10-ene;Av. Bosa - Portal Sur;4956;646A09_ET;ALIMENTADOR;
174;10-ene;Av. Bosa - Portal Sur;5556;009A09_ET  CL 59 SUR - KR 78 L;ALIMENTADOR;
174;10-ene;Av. Bosa - Portal Sur;6069;011A09_ET  CL 59 SUR - KR 78 A;ALIMENTADOR;
174;10-ene;Av. Bosa - Portal Sur;6409;013A09_ET  CL 59 SUR - KR 77 G;ALIMENTADOR;
174;10-ene;Av. Bosa - Portal Sur;8067;44206;ALIMENTADOR;
175;10-feb;Bosa Centro - Portal Sur;0;10-2_BOSA CENTRO;ALIMENTADOR;
175;10-feb;Bosa Centro - Portal Sur;1254;046A09_ET CL 63 SUR - KR 77 G;ALIMENTADOR;
175;10-feb;Bosa Centro - Portal Sur;1811;040A09_ET  CL 63 SUR - KR 78 B;ALIMENTADOR;
175;10-feb;Bosa Centro - Portal Sur;2281;041A09_ET;ALIMENTADOR;
175;10-feb;Bosa Centro - Portal Sur;2873;052A09_ET  ;ALIMENTADOR;
175;10-feb;Bosa Centro - Portal Sur;3179;049B09_ET  CL 65 SUR KR 78 H;ALIMENTADOR;
175;10-feb;Bosa Centro - Portal Sur;3512;047A09_ET;ALIMENTADOR;
175;10-feb;Bosa Centro - Portal Sur;3864;045A09_ET  CL 65 SUR - KR 77 G;ALIMENTADOR;
175;10-feb;Bosa Centro - Portal Sur;5524;10-2_BOSA CENTRO;ALIMENTADOR;
176;10-mar;Alban Carbonel - Portal Sur;0;10-3 ALBAN CARBONEL;ALIMENTADOR;
176;10-mar;Alban Carbonel - Portal Sur;2273;477A09_ET  TV 77 M - CL 65 G;ALIMENTADOR;
176;10-mar;Alban Carbonel - Portal Sur;2725;212B09_ET  KR 78 C - CL 68 A SUR;ALIMENTADOR;
176;10-mar;Alban Carbonel - Portal Sur;3150;178A09_ET  KR 78 C - CL 70 SUR;ALIMENTADOR;
176;10-mar;Alban Carbonel - Portal Sur;3626;167A09_ET  TV 79 D - CL 71 D SUR;ALIMENTADOR;
176;10-mar;Alban Carbonel - Portal Sur;4067;490A09_ET  TV 79 D - CL 73 B SUR ;ALIMENTADOR;
176;10-mar;Alban Carbonel - Portal Sur;4277;137A09_ET;ALIMENTADOR;
176;10-mar;Alban Carbonel - Portal Sur;4622;150A09_ET;ALIMENTADOR;
176;10-mar;Alban Carbonel - Portal Sur;5156;189A09_ET  KR 81 - CL 73 A SUR;ALIMENTADOR;
176;10-mar;Alban Carbonel - Portal Sur;5660;203A09_ET  KR 81 - CL 70 B SUR;ALIMENTADOR;
176;10-mar;Alban Carbonel - Portal Sur;5991;208A09_ET  KR 81 - CL 68 SUR;ALIMENTADOR;
176;10-mar;Alban Carbonel - Portal Sur;6359;613A09_ET  KR 81 - DG 65 A SUR;ALIMENTADOR;
176;10-mar;Alban Carbonel - Portal Sur;6592;053A09_ET CL 65 SUR- KR 80 I;ALIMENTADOR;
176;10-mar;Alban Carbonel - Portal Sur;6964;227A09-ET;ALIMENTADOR;
176;10-mar;Alban Carbonel - Portal Sur;10217;10-3 ALBAN CARBONEL;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;0;44296;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;1115;109B09_ET CL 59 SUR KR 77 K;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;1515;012A09_ET CL 59 KR - 78 B;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;1981;010A09_ET CL 59 SUR - KR 78 L;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;2528;238A09_ET CL 60 SUR - KR 80 D;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;2939;608A09_ET KR 80 K - CL 61 SUR;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;3504;481A09_ET  TV 80 G - CL 65 F SUR;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;4042;225A09_ET  CL 68 A SUR- KR 80 K;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;4413;204A09_ET  KR 81 - CL 70 A SUR;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;4973;190A09_ET  KR 81 - CL 73 A SUR;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;5480;650A09_ET;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;6107;654A09_ET;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;8854;009A09_ET  CL 59 SUR - KR 78 L;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;9367;011A09_ET  CL 59 SUR - KR 78 A;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;9707;013A09_ET  CL 59 SUR - KR 77 G;ALIMENTADOR;
177;10-abr;Bosa Laureles - Portal Sur;11404;44296;ALIMENTADOR;
177;10-4- Hora Pico;Bosa Laureles - Portal Sur;0;44296;ALIMENTADOR;
177;10-4- Hora Pico;Bosa Laureles - Portal Sur;3504;481A09_ET  TV 80 G - CL 65 F SUR;ALIMENTADOR;
177;10-4- Hora Pico;Bosa Laureles - Portal Sur;4042;225A09_ET  CL 68 A SUR- KR 80 K;ALIMENTADOR;
177;10-4- Hora Pico;Bosa Laureles - Portal Sur;4413;204A09_ET  KR 81 - CL 70 A SUR;ALIMENTADOR;
177;10-4- Hora Pico;Bosa Laureles - Portal Sur;4973;190A09_ET  KR 81 - CL 73 A SUR;ALIMENTADOR;
177;10-4- Hora Pico;Bosa Laureles - Portal Sur;5480;650A09_ET;ALIMENTADOR;
177;10-4- Hora Pico;Bosa Laureles - Portal Sur;6107;654A09_ET;ALIMENTADOR;
177;10-4- Hora Pico;Bosa Laureles - Portal Sur;11404;44296;ALIMENTADOR;
178;10-may;Terminal Sur - Portal Sur;0;44326;ALIMENTADOR;
178;10-may;Terminal Sur - Portal Sur;750;P.VIRT1_10-5_ET;ALIMENTADOR;
178;10-may;Terminal Sur - Portal Sur;832;614A09_ET;ALIMENTADOR;
178;10-may;Terminal Sur - Portal Sur;1072;P.VIRT2_10-5_ET;ALIMENTADOR;
178;10-may;Terminal Sur - Portal Sur;3601;44326;ALIMENTADOR;
178;10-5- Extendida;Terminal Sur - Portal Sur;0;44326;ALIMENTADOR;
178;10-5- Extendida;Terminal Sur - Portal Sur;750;P.VIRT1_10-5_ET;ALIMENTADOR;
178;10-5- Extendida;Terminal Sur - Portal Sur;832;614A09_ET;ALIMENTADOR;
178;10-5- Extendida;Terminal Sur - Portal Sur;1072;P.VIRT2_10-5_ET;ALIMENTADOR;
178;10-5- Extendida;Terminal Sur - Portal Sur;2671;009A09_ET  CL 59 SUR - KR 78 L;ALIMENTADOR;
178;10-5- Extendida;Terminal Sur - Portal Sur;3184;011A09_ET  CL 59 SUR - KR 78 A;ALIMENTADOR;
178;10-5- Extendida;Terminal Sur - Portal Sur;3524;013A09_ET  CL 59 SUR - KR 77 G;ALIMENTADOR;
178;10-5- Extendida;Terminal Sur - Portal Sur;5155;44326;ALIMENTADOR;
180;10-ago;Olarte Timiza - Portal Sur;0;A8_ET;ALIMENTADOR;
180;10-ago;Olarte Timiza - Portal Sur;2072;024A09_ET  Av. v/cio - CL 54 B SUR;ALIMENTADOR;
180;10-ago;Olarte Timiza - Portal Sur;2777;367A09_ET  CL 45 SUR KR 73 D;ALIMENTADOR;
180;10-ago;Olarte Timiza - Portal Sur;3210;501A09_ET  CL 43 SUR - KR 73 A ;ALIMENTADOR;
180;10-ago;Olarte Timiza - Portal Sur;3562;169A09_ET  TV 74 A - Av. v/cio;ALIMENTADOR;
180;10-ago;Olarte Timiza - Portal Sur;3919;382A09_ET;ALIMENTADOR;
180;10-ago;Olarte Timiza - Portal Sur;4211;502A09_ET  CL 45sur KR77w;ALIMENTADOR;
180;10-ago;Olarte Timiza - Portal Sur;5248;603A09_ET  Portal Sur KR 72 A - CL 55 B SUR;ALIMENTADOR;
180;10-ago;Olarte Timiza - Portal Sur;6776;A8_ET;ALIMENTADOR;
182;10-mar;C Alameda - Portal Sur;0;10-3 C ALAMEDA;ALIMENTADOR;
182;10-mar;C Alameda - Portal Sur;4352;168A09_ET;ALIMENTADOR;
182;10-mar;C Alameda - Portal Sur;4450;168B09_ET  TV 79 D - DG 73 B SUR;ALIMENTADOR;
182;10-mar;C Alameda - Portal Sur;4844;634B09-ET;ALIMENTADOR;
182;10-mar;C Alameda - Portal Sur;5162;177A09_ET  KR 78 C - CL 70 B SUR;ALIMENTADOR;
182;10-mar;C Alameda - Portal Sur;5548;211B09_ET  KR 78 C - CL 69 B BIS SUR;ALIMENTADOR;
182;10-mar;C Alameda - Portal Sur;5948;228A09_ET;ALIMENTADOR;
182;10-mar;C Alameda - Portal Sur;8555;10-3 C ALAMEDA;ALIMENTADOR;
189;1-ago;Calle 80 - Portal 80;0;1-8 CALLE 80;ALIMENTADOR;
189;1-ago;Calle 80 - Portal 80;1352;146A04;ALIMENTADOR;
189;1-ago;Calle 80 - Portal 80;1584;144A04;ALIMENTADOR;
189;1-ago;Calle 80 - Portal 80;1901;140A04;ALIMENTADOR;
189;1-ago;Calle 80 - Portal 80;2409;137A04;ALIMENTADOR;
189;1-ago;Calle 80 - Portal 80;3218;396A04;ALIMENTADOR;
189;1-ago;Calle 80 - Portal 80;3658;138A04;ALIMENTADOR;
189;1-ago;Calle 80 - Portal 80;4182;159A04;ALIMENTADOR;
189;1-ago;Calle 80 - Portal 80;4556;143A04;ALIMENTADOR;
189;1-ago;Calle 80 - Portal 80;4791;145A04;ALIMENTADOR;
189;1-ago;Calle 80 - Portal 80;6026;1-8 CALLE 80;ALIMENTADOR;
190;1-jun;Bolivia Oriental - Portal 80;0;PORTAL80_6;ALIMENTADOR;
190;1-jun;Bolivia Oriental - Portal 80;1075;321A04;ALIMENTADOR;
190;1-jun;Bolivia Oriental - Portal 80;1331;148A04;ALIMENTADOR;
190;1-jun;Bolivia Oriental - Portal 80;1557;149A04;ALIMENTADOR;
190;1-jun;Bolivia Oriental - Portal 80;1819;155A04;ALIMENTADOR;
190;1-jun;Bolivia Oriental - Portal 80;2412;288A04;ALIMENTADOR;
190;1-jun;Bolivia Oriental - Portal 80;3457;PORTAL80_6;ALIMENTADOR;
191;1-feb;Garces Navas - Portal 80;0;1-2 GARCES NAVAS;ALIMENTADOR;
191;1-feb;Garces Navas - Portal 80;1676;170A04;ALIMENTADOR;
191;1-feb;Garces Navas - Portal 80;1962;406A00;ALIMENTADOR;
191;1-feb;Garces Navas - Portal 80;2328;158A04;ALIMENTADOR;
191;1-feb;Garces Navas - Portal 80;2591;169A04;ALIMENTADOR;
191;1-feb;Garces Navas - Portal 80;2873;407A04;ALIMENTADOR;
191;1-feb;Garces Navas - Portal 80;3042;147A04;ALIMENTADOR;
191;1-feb;Garces Navas - Portal 80;4487;1-2 GARCES NAVAS;ALIMENTADOR;
193;5-mar;Serena Cerezos  - Granja Carrrera 77;0;GRANJA CRA 77;ALIMENTADOR;
193;5-mar;Serena Cerezos  - Granja Carrrera 77;854;285A04;ALIMENTADOR;
193;5-mar;Serena Cerezos  - Granja Carrrera 77;1171;286A04;ALIMENTADOR;
193;5-mar;Serena Cerezos  - Granja Carrrera 77;1615;020A04;ALIMENTADOR;
193;5-mar;Serena Cerezos  - Granja Carrrera 77;1905;028B04;ALIMENTADOR;
193;5-mar;Serena Cerezos  - Granja Carrrera 77;2346;088A04;ALIMENTADOR;
193;5-mar;Serena Cerezos  - Granja Carrrera 77;2869;022A04;ALIMENTADOR;
193;5-mar;Serena Cerezos  - Granja Carrrera 77;3395;023A04;ALIMENTADOR;
193;5-mar;Serena Cerezos  - Granja Carrrera 77;3861;021A04;ALIMENTADOR;
193;5-mar;Serena Cerezos  - Granja Carrrera 77;4344;130A04;ALIMENTADOR;
193;5-mar;Serena Cerezos  - Granja Carrrera 77;4801;087A04;ALIMENTADOR;
193;5-mar;Serena Cerezos  - Granja Carrrera 77;5126;019A04;ALIMENTADOR;
193;5-mar;Serena Cerezos  - Granja Carrrera 77;5336;072A04;ALIMENTADOR;
193;5-mar;Serena Cerezos  - Granja Carrrera 77;5724;070A04;ALIMENTADOR;
193;5-mar;Serena Cerezos  - Granja Carrrera 77;6379;GRANJA CRA 77;ALIMENTADOR;
194;5-abr;Florida - Granja Carrrera 77;0;FLORIDA;ALIMENTADOR;
194;5-abr;Florida - Granja Carrrera 77;981;180A04;ALIMENTADOR;
194;5-abr;Florida - Granja Carrrera 77;1520;114A04;ALIMENTADOR;
194;5-abr;Florida - Granja Carrrera 77;2068;309D04;ALIMENTADOR;
194;5-abr;Florida - Granja Carrrera 77;2416;458A05;ALIMENTADOR;
194;5-abr;Florida - Granja Carrrera 77;2713;340A05;ALIMENTADOR;
194;5-abr;Florida - Granja Carrrera 77;3041;329A05;ALIMENTADOR;
194;5-abr;Florida - Granja Carrrera 77;3351;321A05;ALIMENTADOR;
194;5-abr;Florida - Granja Carrrera 77;3667;053A05;ALIMENTADOR;
194;5-abr;Florida - Granja Carrrera 77;4121;171A05;ALIMENTADOR;
194;5-abr;Florida - Granja Carrrera 77;4495;170A05;ALIMENTADOR;
194;5-abr;Florida - Granja Carrrera 77;5218;176D05;ALIMENTADOR;
194;5-abr;Florida - Granja Carrrera 77;5663;178B05;ALIMENTADOR;
194;5-abr;Florida - Granja Carrrera 77;6072;181B04;ALIMENTADOR;
194;5-abr;Florida - Granja Carrrera 77;6968;FLORIDA;ALIMENTADOR;
195;1-mar;Villas de Granada - Portal 80;0;1-3 VILLAS DE GRANADA;ALIMENTADOR;
195;1-mar;Villas de Granada - Portal 80;1863;033A04;ALIMENTADOR;
195;1-mar;Villas de Granada - Portal 80;2193;035A04;ALIMENTADOR;
195;1-mar;Villas de Granada - Portal 80;2444;167A04;ALIMENTADOR;
195;1-mar;Villas de Granada - Portal 80;2720;092A04;ALIMENTADOR;
195;1-mar;Villas de Granada - Portal 80;2974;094A04;ALIMENTADOR;
195;1-mar;Villas de Granada - Portal 80;3364;096A04;ALIMENTADOR;
195;1-mar;Villas de Granada - Portal 80;3546;098A04;ALIMENTADOR;
195;1-mar;Villas de Granada - Portal 80;5597;1-3 VILLAS DE GRANADA;ALIMENTADOR;
196;1-jul;Quirigua - Portal 80;0;PORTAL80_7;ALIMENTADOR;
196;1-jul;Quirigua - Portal 80;1243;154B04;ALIMENTADOR;
196;1-jul;Quirigua - Portal 80;1778;TEMPORAL 1;ALIMENTADOR;
196;1-jul;Quirigua - Portal 80;2536;022A04;ALIMENTADOR;
196;1-jul;Quirigua - Portal 80;2954;TEMPORAL 2;ALIMENTADOR;
196;1-jul;Quirigua - Portal 80;3062;023A04;ALIMENTADOR;
196;1-jul;Quirigua - Portal 80;3464;021B04;ALIMENTADOR;
196;1-jul;Quirigua - Portal 80;3881;310A04;ALIMENTADOR;
196;1-jul;Quirigua - Portal 80;4198;153A04;ALIMENTADOR;
196;1-jul;Quirigua - Portal 80;4469;152A04;ALIMENTADOR;
196;1-jul;Quirigua - Portal 80;5298;PORTAL80_7;ALIMENTADOR;
197;1-oct;Bolivia Bochica - Portal 80;0;1-10 BOLIVIA BOCHICA;ALIMENTADOR;
197;1-oct;Bolivia Bochica - Portal 80;926;289A04;ALIMENTADOR;
197;1-oct;Bolivia Bochica - Portal 80;1411;246A04;ALIMENTADOR;
197;1-oct;Bolivia Bochica - Portal 80;1834;150A04_EE;ALIMENTADOR;
197;1-oct;Bolivia Bochica - Portal 80;1992;287A04;ALIMENTADOR;
197;1-oct;Bolivia Bochica - Portal 80;2430;155A04;ALIMENTADOR;
197;1-oct;Bolivia Bochica - Portal 80;2870;291A04;ALIMENTADOR;
197;1-oct;Bolivia Bochica - Portal 80;4052;1-10 BOLIVIA BOCHICA;ALIMENTADOR;
198;1-may;Ciudadela Colsubsidio - Portal 80;0;1-5 CIUDADELA COLSUBSIDIO;ALIMENTADOR;
198;1-may;Ciudadela Colsubsidio - Portal 80;1435;083A04;ALIMENTADOR;
198;1-may;Ciudadela Colsubsidio - Portal 80;1838;267A04;ALIMENTADOR;
198;1-may;Ciudadela Colsubsidio - Portal 80;2178;141A04;ALIMENTADOR;
198;1-may;Ciudadela Colsubsidio - Portal 80;2748;142A04;ALIMENTADOR;
198;1-may;Ciudadela Colsubsidio - Portal 80;3276;229A04;ALIMENTADOR;
198;1-may;Ciudadela Colsubsidio - Portal 80;3575;264A04_EE;ALIMENTADOR;
198;1-may;Ciudadela Colsubsidio - Portal 80;3926;037A04;ALIMENTADOR;
198;1-may;Ciudadela Colsubsidio - Portal 80;4273;265A04;ALIMENTADOR;
198;1-may;Ciudadela Colsubsidio - Portal 80;4507;266A04;ALIMENTADOR;
198;1-may;Ciudadela Colsubsidio - Portal 80;7321;1-5 CIUDADELA COLSUBSIDIO;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;0;1-4 CORTIJO;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;1217;146A04_MX;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;1453;144A04;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;1769;140A04_MX;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;2288;320A04;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;2657;316A04_Br. La Paz;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;2875;317A04;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;3259;318A04;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;3504;135A04;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;3852;136A04;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;4246;319A04;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;4640;134A04;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;5017;133A04;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;5255;131A04;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;6042;396A04;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;6482;138A04;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;7005;159A04;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;7378;143A04;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;7613;145A04;ALIMENTADOR;
199;1-abr;Cortijo - Portal 80- Portal 80;8965;1-4 CORTIJO;ALIMENTADOR;
199;1-4- Hora Pico;Cortijo - Portal 80- Portal 80;0;1-4 CORTIJO;ALIMENTADOR;
199;1-4- Hora Pico;Cortijo - Portal 80- Portal 80;3857;245A04;ALIMENTADOR;
199;1-4- Hora Pico;Cortijo - Portal 80- Portal 80;4140;317A04;ALIMENTADOR;
199;1-4- Hora Pico;Cortijo - Portal 80- Portal 80;4524;318A04;ALIMENTADOR;
199;1-4- Hora Pico;Cortijo - Portal 80- Portal 80;4769;135A04;ALIMENTADOR;
199;1-4- Hora Pico;Cortijo - Portal 80- Portal 80;5117;136A04;ALIMENTADOR;
199;1-4- Hora Pico;Cortijo - Portal 80- Portal 80;5511;319A04;ALIMENTADOR;
199;1-4- Hora Pico;Cortijo - Portal 80- Portal 80;5905;134A04;ALIMENTADOR;
199;1-4- Hora Pico;Cortijo - Portal 80- Portal 80;9620;1-4 CORTIJO;ALIMENTADOR;
200;6-dic;Villa Gloria - Portal Tunal;0;6-12_Villa Gloria;ALIMENTADOR;
200;6-dic;Villa Gloria - Portal Tunal;2731;6-12_PARADA 1 DG 68 SUR CR 19B;ALIMENTADOR;
200;6-dic;Villa Gloria - Portal Tunal;2928;6-12_PARADA 2 DG 68 SUR CL 69C Sur;ALIMENTADOR;
200;6-dic;Villa Gloria - Portal Tunal;3270;6-12_PARADA 3 DG 69H Bis  CRa 180;ALIMENTADOR;
200;6-dic;Villa Gloria - Portal Tunal;3557;6-12_PARADA 4  CRa 181 CL 69L Bis Sur;ALIMENTADOR;
200;6-dic;Villa Gloria - Portal Tunal;3649;6-12_PARADA 5 CRa 181 CL 69I Bis Sur;ALIMENTADOR;
200;6-dic;Villa Gloria - Portal Tunal;3768;6-12_PARADA 6 CRa 181 CL 69I Bis Sur;ALIMENTADOR;
200;6-dic;Villa Gloria - Portal Tunal;3982;6-12_PARADA 7 DG 69H Bis  CRa 180;ALIMENTADOR;
200;6-dic;Villa Gloria - Portal Tunal;4238;6-12_PARADA 8 DG 68 SUR CL 69C Sur;ALIMENTADOR;
200;6-dic;Villa Gloria - Portal Tunal;4492;6-12_PARADA 9 DG 68 SUR CR 19B;ALIMENTADOR;
200;6-dic;Villa Gloria - Portal Tunal;7014;Alimentacion Plataforma 2;ALIMENTADOR;
200;6-dic;Villa Gloria - Portal Tunal;7079;6-12_Villa Gloria;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;0;3-3_Chuniza_CE;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;3563;188A12_Br. Chuniza I;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;3914;487A12_Br. Chuniza I;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;4226;192A12_Br. El Libano;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;4458;200A12_Br. El Libano;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;4720;201A12_Br. Chicó Sur;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;4874;202A12_Br. El Líbano_CE;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;5068;199A12_Br. El líbano;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;5298;198A12_Br. Chuniza I ;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;5549;488A12_Br. Chuniza I;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;5906;191A12_Br. Chuniza I;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;9588;3-3_Chuniza_CE;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;0;3-3_Chuniza_CE;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;2034;499A12_C.C.Santa librada;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;2308;039A12_IED Miguel de Cervantes;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;3563;188A12_Br. Chuniza I;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;3914;487A12_Br. Chuniza I;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;4226;192A12_Br. El Libano;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;4458;200A12_Br. El Libano;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;4720;201A12_Br. Chicó Sur;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;4874;202A12_Br. El Líbano_CE;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;5068;199A12_Br. El líbano;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;5298;198A12_Br. Chuniza I ;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;5549;488A12_Br. Chuniza I;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;5906;191A12_Br. Chuniza I;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;6726;040A12_IED Migue de Cervantes;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;7016;038B12_C.C. Santa Librada;ALIMENTADOR;
335;3-mar;Chuniza - Portal Usme;9588;3-3_Chuniza_CE;ALIMENTADOR;
336;3-may;Usminia - Portal Usme;0;3-5_Usminia_CE;ALIMENTADOR;
336;3-may;Usminia - Portal Usme;1328;033A12_Br. La fortaleza;ALIMENTADOR;
336;3-may;Usminia - Portal Usme;1817;037B12_C.C. Santa Librada;ALIMENTADOR;
